lam,p,window,poly,Accuracy,Precision,Recall,F1,Accuracy Std,Precision Std,Recall Std,F1 Std
10000000,0.001,9,2,0.9277566867989646,0.9277623132094146,0.9283692797574764,0.9276052966778685,0.018948807369950162,0.01845076977618602,0.019217792054440536,0.019009178577287827
1000000000,0.005,101,1,0.9267720017256256,0.9264935401360803,0.926665496784213,0.9259800140078877,0.017031306571282958,0.016555822909837356,0.017044674383345608,0.017100866380314706
100000000,0.001,101,1,0.9267644521138912,0.9254958418144256,0.9264118677264923,0.9255350935019087,0.019817901574044245,0.02004318483657987,0.02000487946042749,0.0200715026746643
1000000000,0.001,51,1,0.9257948662640206,0.9255358963571965,0.9258915551102682,0.9250255970408727,0.017877239356928237,0.01823616732146189,0.017848197895924543,0.018323583087621626
10000000,0.001,101,1,0.9234868421052631,0.9237593626471462,0.9233458718847214,0.9230877307957833,0.019172562030951593,0.018806291815318538,0.01948016778968769,0.019147089800358154
1000000000,0.005,151,1,0.9231568162208801,0.9225139799473876,0.9232464600121469,0.9222310314461162,0.01815978867122464,0.017800689266329765,0.017905465857190103,0.018168893234521925
10000000,0.05,9,2,0.9228321829163072,0.9232991426688857,0.9229197790191594,0.9226735409652953,0.01627202893405128,0.015795473679543898,0.016450139326430167,0.01611508478269136
100000000,0.001,151,1,0.9201887402933563,0.9192187285772363,0.9201941453710332,0.9192063711385771,0.016803447906688525,0.016337425008371594,0.017703759267144355,0.01720048655874738
100000000,0.005,151,1,0.9195416307161347,0.9193498454340496,0.91919511947088,0.9188687019228622,0.01622367898521579,0.015462729870930593,0.01671543282465646,0.016220282674552743
10000000,0.1,9,2,0.9192148403796375,0.9197801799954435,0.9197189136384066,0.9191311661759307,0.016420467115950493,0.016548631108170855,0.015661132330739673,0.016008375312802598
1000000000,0.001,101,1,0.9188934426229508,0.9186699393526452,0.9188018380256328,0.9181035179166825,0.017936776105078104,0.01918462303008629,0.017170396544899432,0.018149996852454067
1000000000,0.01,151,1,0.9185547886108715,0.917707368197834,0.9185491344900306,0.917713610125934,0.0180384328581028,0.017326808414487603,0.01885998870215598,0.0184113540123652
1000000000,0.001,151,2,0.9182398619499569,0.9180817108811279,0.9184579206101662,0.9177342596711595,0.018767714747684596,0.019295908972493135,0.017660129412684564,0.01875889632354989
10000000,0.001,151,1,0.913629206212252,0.9131668288108081,0.9129590395632295,0.9126267293838307,0.01975212874604985,0.018450030451299636,0.019553500266636735,0.01905854545943002
1000000000,0.001,151,1,0.9119995685936152,0.9111977895581281,0.9123411208847244,0.9111616384655493,0.016843289268520783,0.016866091419664244,0.016454303353293738,0.016587377756223997
